Feature ID	Taxon	Confidence
23256872916c3a83f65a085060e9eb60	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Alloprevotella; s__rava	0.999628681599821
dbda07d2f4801fcd5b8f4a912a0ebbe8	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Bergeyella; s__sp._oral_taxon_322	0.9714282303735827
af1a367211c27028b4d00cabc25a3df4	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae	0.9999999999316634
784848faad3b491925958d2692d2d843	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__sp._oral_taxon_203	0.7349029185488422
1c8175400f30ce0368598d5fefb30ff4	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Selenomonadales; f__Veillonellaceae; g__Selenomonas	0.9984231269842675
b4f9fc0cfdd0b77a2ce353da5e5dd465	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__dispar	0.8527972840409721
b4a10d5354119372e7bd81808c772053	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__melaninogenica	0.8711398919831074
a895080e8546e30849786faf7167afcf	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__nucleatum_subsp._vincentii	0.723445948809671
2bbedc3b25db362781943fb22f014d73	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae_[XIV]; g__Stomatobaculum; s__longum	0.8490310975978359
61eee29b6b3e78e72783e196d4cc2616	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Aggregatibacter	0.9867756800145109
5bc5bf8b81db1bb87ebfc98882464864	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__lingnae_[NVP]	0.9726175672415531
c8d21934bd19fc3b59c8d55d8fb06f0c	k__Bacteria; p__SR1; c__SR1_[C-1]; o__SR1_[O-1]; f__SR1_[F-1]; g__SR1_[G-1]; s__sp._oral_taxon_875	0.9700853118870858
adc1b2577928090def878398b293382b	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__sp._oral_taxon_221	0.9997992544969526
7ca76bb4a7b60b863207c8fd116f54f6	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999999450646397
75622fce6c011cc8d3f82777bcd92971	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__tannerae	0.9517968089009228
64f686abcd52831065882facd239789f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcaceae_[G-2]; s__sp._oral_taxon_085	0.9999999992096917
391141edbd2563d9297bb505b5e38b90	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__anginosus	0.993401576904601
ba3dc6f9866e356f4a089bd2d278ded0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__leadbetteri	0.8341994063770203
518e9db3408fed8ed3e8fb0c62196291	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Peptococcus; s__sp._oral_taxon_167	0.9330553042529914
94c6a8c12f2145e67136e3083ca014d8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae_[XIV]; g__Oribacterium; s__parvum	0.9966990095874558
e697324e94aca760d238e6dbe3e2abb7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Filifactor; s__	0.9550049533359936
ae264b5ab00d17246866b1d1ac0cd9ef	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae_[XI]; g__Peptostreptococcaceae_[XI][G-1]; s__[Eubacterium]_sulci	0.864336871762792
65f524ba77226eb5de3f2f7ecb76bffd	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcaceae_[G-1]; s__sp._oral_taxon_075	0.9999999997414903
fc33f0614fa5f862e5a791238450447b	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Atopobium	0.7716858927676855
af978ef649da7f2d94af8858c91967e8	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__tannerae	0.7294103765702246
768fb946ab0531b670d8c69c1f5cddd0	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium	0.9988223683895033
56b1d4385421c5889c7f7c4d8a483331	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__melaninogenica	0.9767215663270672
67ac4121c0696e31efe8d409390588f3	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__denticola	0.9969770520477267
cdec560d4591fae557a8ce91e89e1f85	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__sp._oral_taxon_218	0.9989084813898984
eef850d9e8c3d4d7dda35c4782aa098e	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__shahii	0.9412873089646845
bb3ab32739d551c34776cfce30b46dd5	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus	0.9993006987127455
0d4a6849ca1fad9bebe8fc7b77878db8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae_[XIV]; g__Lachnospiraceae_[G-3]; s__sp._oral_taxon_100	0.9999999698283379
6c181fd4aa276ac04d07d9065a3849cf	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia	0.9999999999997289
f42e5ac832fef9588512f457deec9189	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__; s__	0.9997834302272272
b55017a42c4daedc0d2696149d12f895	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__melaninogenica	0.8070100708851091
2799f97acd478bf3518850ed5e1901dd	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__rectus	0.724748564957915
ef42e16bc6d8a15e67374112ff5195a7	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria	0.9915038047641577
289b2aa4db63a05b4c99031812f28963	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae_[XI]; g__Peptostreptococcaceae_[XI][G-9]; s__[Eubacterium]_brachy	0.9999991932059785
b941d8dba594ff4dc80fc79c85f15223	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__sp._oral_taxon_396	0.9858503405309473
2298df0d837186d1e37d04120bfe79f6	k__Bacteria; p__Firmicutes	0.9999999999999684
73078263eaedb009791b7455a75fa5df	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	1.0000000000000002
f16b1a5cf9fa1ae2e845c0bdd3192b93	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__melaninogenica	0.9907067073992976
801e8b276c116ef6667abc326eafdc59	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae_[XIV]; g__Oribacterium; s__asaccharolyticum	0.998276033798336
34ecd2f005e44256bd965c2f31a75c21	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__	0.8694745987211543
fa7f03863469d8e821d5d1a55e36de02	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium	0.999883278538975
99b6647c91ce7aee54ad6bdefa822a5a	k__Bacteria; p__Spirochaetes; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__denticola	0.988954658711262
fc2b06dab233c9ed8bf5a6bca7625fef	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus	0.7728078309747728
71fc6ebdb34dc263623438f1191399a5	k__Bacteria; p__SR1; c__SR1_[C-1]; o__SR1_[O-1]; f__SR1_[F-1]; g__SR1_[G-1]; s__sp._oral_taxon_345	0.9999703304022474
8f86dd6a936db8ea5c560ecbb539b517	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__oris	0.9999542574824325
96d3f41868a14bf018df56cf4caf17ea	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__aurantiaca	0.832441647848393
80d8a965eb9335a252e6a750ecceca12	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria	0.996224556221165
cbd66662f6d354d89370d3e01608f1c6	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__	0.999999999941636
0b1ed94677aa086ca0216247b8c5f16b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__intermedia	0.9999205524800103
